1	<a class=@NUM @NUM @NUM @NUM @NUM @NUM @NUM href=@LINK>	2.0	0.0	2.0	https://hataratkelo.blog.hu/2019/12/20/miert_nem_hulyek_a_svedek_uzenet_orban_viktornak	hivatkozas	href	
232308	<a class=@replyNUM href=@LINK onclick=@LONG>	1.4393865041238356	0.0	1.4393865041238356	https://hataratkelo.blog.hu/2018/09/30/mindenki_egyforma_sved_modra https://hataratkelo.blog.hu/2019/08/07/malta_vagy_nemetorszag https://hataratkelo.blog.hu/2020/02/24/osztrak_korhaz_noverkent_es_betegkent https://hataratkelo.blog.hu/2020/10/10/legyen_hataratkelok_napja https://hataratkelo.blog.hu/2015/04/11/a_cel_adott_lehet_erte_kuzdeni	hivatkozas	href	
260772	<a class=commentTime href=@LINK title=@title>	2.0	0.0	2.0	https://hataratkelo.blog.hu/2018/11/11/ilyen_helyeken_nem_kellene_embereknek_elni https://hataratkelo.blog.hu/2019/12/13/arccal_a_brexit_fele https://hataratkelo.blog.hu/2014/05/26/europai_vagy_felazsiai_unio https://hataratkelo.blog.hu/2013/12/08/gyerekugyek_ausztriaban_es_kinaban https://hataratkelo.blog.hu/2019/04/10/ot_meglepo_talalkozas	hivatkozas	href	
175	<a class=commentTime>	2.0	0.0	2.0	https://hataratkelo.blog.hu/2013/06/05/iszonyu_erzes_gyomorgorccsel_ebredni https://hataratkelo.blog.hu/2017/04/07/hataratkeles_ket_gyerekkel_egyedul https://hataratkelo.blog.hu/2013/04/08/nagy_az_igeny_ausztriaban_a_magyarokra https://hataratkelo.blog.hu/2015/08/01/eletunk_legjobb_nyaralasa https://hataratkelo.blog.hu/2016/04/19/anyak_es_apak_hol_a_legjobb	default	default	
2	<a class=owner-name truncate data-rapid_p=@NUM data-track=attributionNameClick href=@LINK title=@title>	2.0	0.0	2.0	https://hataratkelo.blog.hu/2015/11/14/menekules_londonbol https://hataratkelo.blog.hu/2015/11/06/igy_telik_egy_amerikai_nap	hivatkozas	href	
1	<a class=reply_nick_guest href=@LINK onclick=@LONG>	4.0	0.0	4.0	https://hataratkelo.blog.hu/2017/02/02/a_svajci_egeszsegugy_sotetebb_oldala	hivatkozas	href	
21	<a class=vglnk href=@LINK rel=nofollow>	1.0	3.0	0.0	https://hataratkelo.blog.hu/2016/06/23/menni_vagy_maradni_a_britek_es_az_europai_unio https://hataratkelo.blog.hu/2017/11/19/kalandos_koltozes_spanyolorszagba https://hataratkelo.blog.hu/2016/06/28/hogyan_boldogulhatsz_amerikaban https://hataratkelo.blog.hu/2017/11/24/stephen_king_kedvenc_allamaban https://hataratkelo.blog.hu/2016/06/19/miert_koltoztunk_haza	hivatkozas	href	
11	<a href=@LINK onclick=@LINK target=@target>	2.6363636363636362	0.0	2.6363636363636362	https://hataratkelo.blog.hu/2016/06/26/csodaval_hataros_munkaszerzes_ausztraliaban https://hataratkelo.blog.hu/2016/06/28/hogyan_boldogulhatsz_amerikaban https://hataratkelo.blog.hu/2016/06/15/londonban_sej_egymas_mellett_de_alig_keveredve https://hataratkelo.blog.hu/2016/08/26/kolumbia_es_a_jozan_paraszti_esz https://hataratkelo.blog.hu/2016/06/14/egy_bukott_kormanyprogram_margojara	hivatkozas	href	
4962	<a href=@LINK onclick=return false; title=@title>	0.41414752116082226	1.029826682789198	0.00886739218057235	https://hataratkelo.blog.hu/2015/01/24/magyar_magyarnak_megsem_farkasa https://hataratkelo.blog.hu/2018/10/09/a_vilag_egyik_legelhetobb_varosaban_magyarkent https://hataratkelo.blog.hu/2019/06/20/a_vilag_egyik_legszebb_hegyen https://hataratkelo.blog.hu/2014/12/20/gyilkossagi_nyomozas_es_osztrak_busok_karacsony_elott https://hataratkelo.blog.hu/2017/09/09/kartyavar_avagy_washington_titkai	hivatkozas	href	
2	<a href=@LINK rel=nofollow nofollow target=@target>	0.5	0.0	0.5	https://hataratkelo.blog.hu/2014/12/25/legemlekezetesebb_hataratkelos_karacsonyunk https://hataratkelo.blog.hu/2013/12/22/nem_volt_konnyu_es_neha_most_sem_az	hivatkozas	href	
1	<a href=@LINK rel=nofollow target=@target>	1.0	0.0	1.0	https://hataratkelo.blog.hu/2015/03/20/gyakorlati_tanacsok_kezdo_hataratkeloknek	hivatkozas	href	
60531	<a href=@LINK rel=nofollow>	1.0000165204605904	0.0	1.0000165204605904	https://hataratkelo.blog.hu/2014/04/25/egy_csodas_konyhadune https://hataratkelo.blog.hu/2017/07/29/tulelotura_a_vilag_vegen https://hataratkelo.blog.hu/2017/06/06/ofelsege_terhes_tini_alattvaloi_308 https://hataratkelo.blog.hu/2017/08/03/ausztriai_allaskereses_kerdojelekkel https://hataratkelo.blog.hu/2017/05/01/jogi_irodabol_hajora_nem_csak_a_penzrol_szol	hivatkozas	href	
2	<a href=@LINK rel=noopener noreferrer style=@STYLE target=@target>	7.0	0.0	7.0	https://hataratkelo.blog.hu/2019/07/08/a_hazaterest_is_meg_kell_tanulni https://hataratkelo.blog.hu/2017/07/21/milyennek_latom_amerikat_egy_ev_utan	hivatkozas	href	
18470	<a href=@LINK rel=noopener noreferrer target=@target>	2.9121819166215483	0.03470492690850027	2.7374120194910665	https://hataratkelo.blog.hu/2014/08/24/sokan_nem_ertik_miert_terunk_vissza_magyarorszagra https://hataratkelo.blog.hu/2019/07/25/ausztria_vagy_magyarorszag https://hataratkelo.blog.hu/2017/07/11/az_embernek_celokra_van_szuksege https://hataratkelo.blog.hu/2017/03/20/ot_kerdes_mielott_au_pairnek_mennel https://hataratkelo.blog.hu/2020/04/15/hataratkelok_nelkul_nem_megy	hivatkozas	href	
