484	<u>	2.5475206611570247	0.6074380165289256	1.8512396694214877	http://valasz.hu/uzlet/priusos-lettem-31135 http://valasz.hu/uzlet/fiatal-magyar-nyugdijasok-36502 http://valasz.hu/eletmod/nagy-ur-a-hegy-21978 http://valasz.hu/kultura/nyert-a-fuvek-nepe-a-legnagyobb-foiskolai-zoldito-gerillacsapat-lett-a-mutf-23507 http://valasz.hu/eletmod/sarokpont-24027	alahuzott	default	
5	<sub>	1.0	0.0	1.0	http://valasz.hu/kultura/vilaghiru-magyar-tudos-nem-fogunk-mashol-fejlett-eletet-talalni-115343 http://valasz.hu/itthon/magyarorszag-ligniteromuvet-epit-20459 http://valasz.hu/itthon/magyarorszag-ligniteromuvet-epit-20459 http://valasz.hu/itthon/elege-van-a-konzumkaracsonybol-akkor-ez-az-ajandekotlet-onnek-szol-121794 http://valasz.hu/itthon/sokan-idegenkednek-42885	alsoindex	default	
9	<s>	1.3333333333333333	0.0	1.3333333333333333	http://valasz.hu/itthon/bucsu-a-bajnai-projekttol-itt-a-vege-106363 http://valasz.hu/itthon/dobjon-el-mindent-ketszeresen-is-itt-a-nemzeti-egyseg-125556 http://valasz.hu/vilag/a-kozel-kelet-es-ukrajna-utan-itt-az-ujabb-vilagkonfliktus-115765 http://valasz.hu/itthon/ime-az-uj-benzinarak-on-szerint-tallai-andras-joggal-szolt-oda-a-molnak-126339 http://valasz.hu/itthon/haboru-utcara-mennek-a-marxistak-103246	athuzott	default	
12	<strike>	11.083333333333334	0.16666666666666666	10.916666666666666	http://valasz.hu/publi/hir-meg-hirdetes-41402 http://valasz.hu/publi/hir-meg-hirdetes-41402 http://valasz.hu/publi/hir-meg-hirdetes-41402 http://valasz.hu/publi/hir-meg-hirdetes-41402 http://valasz.hu/itthon/felelem-reszketes-es-kemeny-mondatok-a-dob-utcaban-42222	athuzott	default	
1	<0_MDESC_p dir=ltr lang=es>	13.0	1.0	12.0	http://valasz.hu/vilag/terrortamadas-barcelonaban-125146	bekezdes	default	
1	<0_MDESC_p dir=ltr lang=fr>	22.0	0.0	22.0	http://valasz.hu/vilag/ujabb-miniszterelnok-mond-le-121602	bekezdes	default	
3	<0_MDESC_p dir=ltr lang=hu>	19.333333333333332	4.0	16.666666666666668	http://valasz.hu/vilag/intes-amerikabol-hogyan-turhetik-ezt-a-magyarok-128268 http://valasz.hu/itthon/husz-masodpercben-az-mszp-osszes-csokottsege-118413 http://valasz.hu/itthon/megszunik-a-magyar-nemzet-elhallgat-a-lanchid-radio-128091	bekezdes	default	
1	<0_MDESC_p dir=ltr lang=pl>	12.0	0.0	12.0	http://valasz.hu/vilag/ekkora-anyazas-meg-magyarorszagon-is-ritka-121936	bekezdes	default	
2	<0_MDESC_p dir=ltr lang=und>	2.0	2.0	0.0	http://valasz.hu/vilag/alfoldi-kozsegbol-uzent-a-holland-trump-121998 http://valasz.hu/publi/egy-osztonleny-valosagshow-ja-124498	bekezdes	default	
1	<0_MDESC_p dir=rtl lang=ar>	18.0	4.0	15.0	http://valasz.hu/vilag/tenyleg-csodalkoznak-hogy-erosodik-a-nemet-szelsojobb-121920	bekezdes	default	
1	<0_MDESC_p dir=rtl lang=fa>	16.0	6.0	11.0	http://valasz.hu/vilag/ritkan-latni-ilyen-bunko-politikusokat-124981	bekezdes	default	
11	<0_MDESC_p style=@STYLE>	10.636363636363637	1.8181818181818181	1.3636363636363635	http://valasz.hu/vilag/nincsenek-szavaink-a-szloven-elnokre-122626 http://valasz.hu/vilag/hat-gyereke-van-hisz-istenben-es-a-kiralynoben-itt-a-brit-konzervativok-uj-csillaga-124699 http://valasz.hu/vilag/nincsenek-szavaink-a-szloven-elnokre-122626 http://valasz.hu/vilag/nincsenek-szavaink-a-szloven-elnokre-122626 http://valasz.hu/itthon/szijjarto-peter-oszinte-pillanata-megkinoztak-az-europai-parlamentben-126648	bekezdes	default	
54	<div id=iframecontainer>	30.64814814814815	0.3888888888888889	25.25925925925926	http://valasz.hu/itthon/megmondtak-velemenyuket-47367 http://valasz.hu/uzlet/esszeru-alapokra-kell-helyezni-38746 http://valasz.hu/uzlet/esszeru-alapokra-kell-helyezni-38746 http://valasz.hu/uzlet/esszeru-alapokra-kell-helyezni-38746 http://valasz.hu/itthon/megmondtak-velemenyuket-47367	bekezdes	default	
1	<p align=@STYLE class=Alaprtelmezett style=@STYLE>	108.0	1.0	105.0	http://valasz.hu/itthon/igy-profitalnak-orbanek-minden-ellenzeki-tuntetesbol-108213	bekezdes	default	
1	<p align=@STYLE class=BasicParagraph style=@STYLE>	77.0	0.0	77.0	http://valasz.hu/vilag/egyre-durvabb-a-helyzet-a-katalan-nepszavazas-elott-125712	bekezdes	default	
8	<p align=@STYLE class=MsoNormal style=@STYLE>	60.875	2.75	59.25	http://valasz.hu/publi/megvannak-kadar-maradvanyai-16018 http://valasz.hu/itthon/az-ugybol-garantaltan-pereskedes-lesz-59554 http://valasz.hu/itthon/az-ugybol-garantaltan-pereskedes-lesz-59554 http://valasz.hu/itthon/az-ugybol-garantaltan-pereskedes-lesz-59554	bekezdes	default	
5	<p align=@STYLE class=szveg>	47.4	0.4	45.6	http://valasz.hu/vilag/durva-hiba-az-evfordulos-charlie-hebdo-cimlapjan-116714 http://valasz.hu/vilag/durva-hiba-az-evfordulos-charlie-hebdo-cimlapjan-116714 http://valasz.hu/vilag/durva-hiba-az-evfordulos-charlie-hebdo-cimlapjan-116714 http://valasz.hu/vilag/durva-hiba-az-evfordulos-charlie-hebdo-cimlapjan-116714 http://valasz.hu/vilag/durva-hiba-az-evfordulos-charlie-hebdo-cimlapjan-116714	bekezdes	default	
1	<p align=@STYLE lang=en-US>	67.0	0.0	67.0	http://valasz.hu/uzlet/mennyit-lehet-alkudni-a-pesti-ingatlanok-arabol-es-a-videkiekebol-116208	bekezdes	default	
10	<p align=@STYLE lang=hu-HU style=@STYLE>	35.4	2.6	0.0	http://valasz.hu/uzlet/ha-olcso-az-olaj-megsarcoljak-a-benzin-arat-118411 http://valasz.hu/uzlet/ha-olcso-az-olaj-megsarcoljak-a-benzin-arat-118411 http://valasz.hu/uzlet/ha-olcso-az-olaj-megsarcoljak-a-benzin-arat-118411 http://valasz.hu/uzlet/ha-olcso-az-olaj-megsarcoljak-a-benzin-arat-118411 http://valasz.hu/uzlet/ha-olcso-az-olaj-megsarcoljak-a-benzin-arat-118411	bekezdes	default	
19	<p align=@STYLE lang=hu-HU>	45.526315789473685	2.1578947368421053	0.0	http://valasz.hu/uzlet/negy-biztosito-erintett-a-veronai-buszbalesetben-122235 http://valasz.hu/uzlet/dragak-az-uj-lakasok-erdekes-szamot-mondtak-a-fejlesztok-118408 http://valasz.hu/uzlet/negy-biztosito-erintett-a-veronai-buszbalesetben-122235 http://valasz.hu/uzlet/uj-kezben-az-mkb-biztosito-120763 http://valasz.hu/uzlet/dragak-az-uj-lakasok-erdekes-szamot-mondtak-a-fejlesztok-118408	bekezdes	default	
221	<p align=@STYLE style=@STYLE>	58.79185520361991	0.8054298642533937	56.2579185520362	http://valasz.hu/uzlet/allj-enelkul-ne-induljon-utnak-kocsival-a-kemeny-fagyban-121971 http://valasz.hu/uzlet/baj-lehet-ha-tul-alacsony-az-alapkamat-118353 http://valasz.hu/uzlet/profitrakordra-keszul-az-otp-121282 http://valasz.hu/uzlet/vajnarol-egy-szot-se-a-banktitok-bajnokanak-szerepeben-az-mkb-116700 http://valasz.hu/itthon/gyurcsany-es-a-fidesz-egyszerre-talalta-meg-a-migransugyi-csodafegyvert-115966	bekezdes	default	
2332	<p align=@STYLE>	37.06432246998285	1.3323327615780447	33.41552315608919	http://valasz.hu/reflektor/2009-a-sotet-lo-eve-20442 http://valasz.hu/kultura/versbol-dallamot-video-18437 http://valasz.hu/reflektor/2009-a-sotet-lo-eve-20442 http://valasz.hu/uzlet/hol-koti-majd-a-jovoben-a-biztositasat-a-polgar-118822 http://valasz.hu/itthon/itt-az-ujabb-szcientologus-lista-19708	bekezdes	default	
6	<p class=@alapszvegNUM>	20.5	2.0	0.0	http://valasz.hu/vilag/brusszel-ellenes-fordulat-olaszorszagban-is-euro-helyett-jon-a-lira-121673 http://valasz.hu/vilag/brusszel-ellenes-fordulat-olaszorszagban-is-euro-helyett-jon-a-lira-121673 http://valasz.hu/vilag/brusszel-ellenes-fordulat-olaszorszagban-is-euro-helyett-jon-a-lira-121673 http://valasz.hu/vilag/brusszel-ellenes-fordulat-olaszorszagban-is-euro-helyett-jon-a-lira-121673 http://valasz.hu/vilag/brusszel-ellenes-fordulat-olaszorszagban-is-euro-helyett-jon-a-lira-121673	bekezdes	default	
